,tweet_time,tweet_language,count
29320,10/21/2016,pl,1
29321,03/04/2016,cy,1
29322,02/05/2015,lv,1
29323,04/19/2010,und,1
29324,06/23/2013,en,1
29325,11/21/2014,pl,1
29326,01/29/2014,sk,1
29327,06/11/2017,et,1
29328,09/08/2017,es,1
29329,11/13/2016,et,1
29330,12/27/2016,ja,1
29331,07/27/2017,cs,1
29332,07/20/2014,vi,1
29333,11/29/2014,bs,1
29334,07/16/2017,no,1
29335,04/17/2016,fi,1
29336,06/05/2017,no,1
29337,09/03/2017,pt,1
29338,11/07/2015,tl,1
29339,02/21/2015,sl,1
29340,12/11/2014,sv,1
29341,07/27/2014,tr,1
29342,08/09/2010,ru,1
29343,01/28/2016,ht,1
29344,08/01/2014,sk,1
29345,05/17/2016,ja,1
29346,12/10/2016,ar,1
29347,06/18/2017,in,1
29348,07/14/2017,pl,1
29349,11/24/2016,tr,1
29350,11/24/2015,tl,1
29351,09/13/2014,sl,1
29352,11/20/2014,sl,1
29353,,es,1
29354,09/01/2017,no,1
29355,02/04/2017,sv,1
29356,08/28/2016,lt,1
29357,11/21/2015,it,1
29358,01/10/2015,lt,1
29359,08/22/2014,da,1
29360,06/16/2016,lt,1
29361,02/16/2017,hi,1
29362,08/04/2017,et,1
29363,08/06/2010,ru,1
29364,12/02/2017,pl,1
29365,09/03/2013,uk,1
29366,03/11/2016,tr,1
29367,10/16/2015,hu,1
29368,02/15/2017,nl,1
29369,06/03/2017,da,1
29370,09/19/2010,ru,1
29371,06/09/2016,pt,1
29372,06/12/2011,ru,1
29373,04/22/2015,et,1
29374,01/18/2016,pt,1
29375,05/09/2016,no,1
29376,01/21/2015,sk,1
29377,03/19/2018,und,1
29378,06/24/2016,hu,1
29379,02/09/2018,uk,1
29380,03/02/2016,sr,1
29381,07/29/2017,pl,1
29382,09/18/2014,da,1
29383,02/02/2017,eu,1
29384,10/19/2017,in,1
29385,05/12/2018,und,1
29386,10/14/2017,in,1
29387,02/16/2018,und,1
29388,08/28/2012,und,1
29389,12/28/2016,ja,1
29390,01/30/2014,vi,1
29391,11/10/2016,da,1
29392,09/10/2014,cy,1
29393,02/16/2016,tl,1
29394,05/04/2015,da,1
29395,04/22/2017,tr,1
29396,11/23/2017,ja,1
29397,07/17/2017,tr,1
29398,11/12/2016,sl,1
29399,07/23/2013,ja,1
29400,09/30/2015,es,1
29401,09/03/2014,de,1
29402,07/11/2014,ar,1
29403,11/22/2014,de,1
29404,04/08/2016,da,1
29405,01/29/2016,sr,1
29406,11/18/2015,fi,1
29407,01/11/2016,tl,1
29408,07/21/2015,pt,1
29409,02/12/2016,tl,1
29410,11/10/2016,is,1
29411,09/13/2017,sr,1
29412,07/24/2014,sk,1
29413,09/20/2015,cy,1
29414,09/09/2014,es,1
29415,09/17/2014,sl,1
29416,08/05/2016,pt,1
29417,07/10/2016,fr,1
29418,08/14/2016,sr,1
29419,11/30/2014,es,1
29420,05/21/2017,tl,1
29421,01/15/2013,lt,1
29422,05/14/2015,sl,1
29423,11/01/2015,pt,1
29424,12/23/2015,tr,1
29425,10/08/2016,no,1
29426,11/15/2015,sv,1
29427,04/06/2015,nl,1
29428,04/24/2015,hr,1
29429,10/01/2016,ro,1
29430,03/14/2016,sv,1
29431,09/15/2017,tr,1
29432,07/05/2016,cs,1
29433,03/01/2016,ro,1
29434,09/07/2014,cs,1
29435,06/14/2010,ru,1
29436,08/20/2014,vi,1
29437,03/01/2018,tl,1
29438,08/01/2015,pt,1
29439,09/02/2014,sr,1
29440,06/13/2015,nl,1
29441,06/06/2011,ru,1
29442,04/27/2017,eu,1
29443,03/29/2015,ar,1
29444,09/18/2014,ja,1
29445,07/20/2017,sv,1
29446,10/26/2015,sl,1
29447,05/12/2017,pl,1
29448,04/07/2016,in,1
29449,11/02/2016,sl,1
29450,06/15/2017,sv,1
29451,07/03/2017,fr,1
29452,09/17/2015,pl,1
29453,03/15/2016,et,1
29454,12/21/2016,lt,1
29455,09/10/2017,fr,1
29456,04/17/2015,nl,1
29457,02/05/2015,da,1
29458,12/16/2013,uk,1
29459,11/29/2014,fr,1
29460,01/04/2016,lv,1
29461,04/16/2016,cs,1
29462,04/16/2015,sk,1
29463,01/12/2018,uk,1
29464,05/27/2015,lt,1
29465,10/05/2013,tl,1
29466,05/06/2017,sv,1
29467,12/05/2016,eu,1
29468,03/28/2014,sl,1
29469,09/14/2015,es,1
29470,01/19/2015,fi,1
29471,03/02/2015,fa,1
29472,01/17/2016,sr,1
29473,09/08/2014,sl,1
29474,05/25/2015,cy,1
29475,09/17/2015,it,1
29476,12/04/2014,in,1
29477,12/10/2014,da,1
29478,09/22/2017,bg,1
29479,07/23/2016,it,1
29480,10/01/2014,de,1
29481,11/06/2014,tr,1
29482,03/26/2017,is,1
29483,07/13/2016,ro,1
29484,02/12/2016,ro,1
29485,02/07/2012,ru,1
29486,03/18/2016,pt,1
29487,01/18/2017,sl,1
29488,12/11/2014,it,1
29489,03/25/2014,es,1
29490,02/09/2017,tr,1
29491,05/23/2015,ht,1
29492,02/18/2015,nl,1
29493,04/02/2016,sv,1
29494,12/27/2015,in,1
29495,08/17/2017,vi,1
29496,02/20/2016,cy,1
29497,07/24/2014,ar,1
29498,01/24/2016,pl,1
29499,09/07/2017,fa,1
29500,07/01/2017,ht,1
29501,09/21/2017,da,1
29502,11/01/2016,it,1
29503,03/26/2015,lv,1
29504,05/28/2011,ru,1
29505,09/30/2014,es,1
29506,09/09/2017,sr,1
29507,09/08/2014,nl,1
29508,05/26/2013,fr,1
29509,09/27/2016,pl,1
29510,01/11/2012,ru,1
29511,11/16/2015,sk,1
29512,08/01/2016,lv,1
29513,08/12/2016,it,1
29514,07/11/2014,da,1
29515,08/07/2016,tl,1
29516,02/02/2017,tl,1
29517,11/13/2015,it,1
29518,05/24/2017,tl,1
29519,12/18/2014,in,1
29520,02/26/2016,sl,1
29521,04/21/2016,cs,1
29522,02/28/2015,lt,1
29523,03/06/2016,nl,1
29524,01/30/2015,it,1
29525,02/27/2015,ro,1
29526,07/18/2017,sr,1
29527,03/04/2015,da,1
29528,06/12/2016,sr,1
29529,05/13/2016,ro,1
29530,09/17/2010,ru,1
29531,01/15/2018,et,1
29532,10/29/2017,bg,1
29533,06/25/2015,it,1
29534,09/25/2009,,1
29535,06/08/2015,lv,1
29536,01/21/2010,ru,1
29537,10/29/2016,eu,1
29538,01/03/2016,is,1
29539,02/01/2015,et,1
29540,09/03/2016,fr,1
29541,01/11/2016,cy,1
29542,09/01/2017,nl,1
29543,10/30/2016,nl,1
29544,04/22/2013,en,1
29545,10/15/2013,ar,1
29546,09/25/2017,in,1
29547,07/11/2013,cy,1
29548,02/23/2015,da,1
29549,11/07/2017,fr,1
29550,01/21/2017,fi,1
29551,11/22/2016,no,1
29552,01/20/2016,et,1
29553,10/05/2017,bg,1
29554,05/04/2017,sl,1
29555,09/04/2015,ro,1
29556,06/02/2015,ht,1
29557,04/06/2017,da,1
29558,09/21/2013,fr,1
29559,01/02/2015,pt,1
29560,02/03/2015,sl,1
29561,04/25/2015,lt,1
29562,12/11/2013,de,1
29563,,ht,1
29564,12/19/2013,und,1
29565,05/05/2017,sv,1
29566,08/20/2015,lv,1
29567,05/29/2014,ro,1
29568,12/09/2011,und,1
29569,11/10/2015,it,1
29570,03/30/2016,sv,1
29571,05/26/2015,et,1
29572,03/18/2016,in,1
29573,02/06/2017,no,1
29574,07/15/2015,de,1
29575,04/01/2015,hr,1
29576,07/15/2016,tl,1
29577,04/29/2014,in,1
29578,08/21/2015,zh,1
29579,12/01/2016,pt,1
29580,09/16/2014,lv,1
29581,07/16/2015,tr,1
29582,10/30/2016,tr,1
29583,05/28/2014,ar,1
29584,11/24/2014,sk,1
29585,05/17/2016,es,1
29586,10/24/2017,in,1
29587,06/22/2017,it,1
29588,11/13/2013,vi,1
29589,04/26/2016,no,1
29590,01/01/2017,hu,1
29591,03/08/2015,sv,1
29592,08/23/2014,fi,1
29593,02/06/2017,tr,1
29594,10/04/2016,de,1
29595,06/29/2014,ro,1
29596,11/06/2014,fi,1
29597,12/21/2013,und,1
29598,04/19/2016,sv,1
29599,03/28/2013,pt,1
29600,08/01/2016,et,1
29601,05/07/2018,uk,1
29602,09/02/2017,in,1
29603,10/26/2017,tl,1
29604,07/30/2017,sv,1
29605,07/26/2013,de,1
29606,07/24/2014,da,1
29607,04/05/2016,pt,1
29608,03/09/2015,ro,1
29609,11/26/2017,pt,1
29610,04/06/2015,et,1
29611,08/03/2016,pl,1
29612,07/15/2013,sl,1
29613,05/26/2017,nl,1
29614,02/21/2017,tr,1
29615,12/14/2014,cs,1
29616,05/03/2015,no,1
29617,05/25/2018,bg,1
29618,05/03/2018,sv,1
29619,02/06/2016,ja,1
29620,08/08/2016,da,1
29621,05/18/2017,cs,1
29622,02/20/2017,cs,1
29623,07/26/2017,cy,1
29624,06/14/2012,ru,1
29625,04/21/2015,no,1
29626,12/12/2012,lt,1
29627,12/01/2015,it,1
29628,03/05/2016,da,1
29629,10/11/2016,hi,1
29630,11/04/2017,sv,1
29631,06/08/2013,bg,1
29632,10/30/2015,lv,1
29633,01/18/2014,en,1
29634,08/18/2014,ht,1
29635,11/01/2017,in,1
29636,03/24/2016,sr,1
29637,10/27/2015,in,1
29638,01/16/2015,fi,1
29639,04/17/2014,et,1
29640,05/18/2017,ht,1
29641,05/16/2018,de,1
29642,09/08/2015,sl,1
29643,02/04/2017,cs,1
29644,12/03/2015,no,1
29645,11/05/2017,de,1
29646,10/16/2016,lt,1
29647,03/28/2014,sk,1
29648,11/29/2016,pt,1
29649,11/29/2016,tr,1
29650,12/29/2016,iw,1
29651,09/16/2015,it,1
29652,06/09/2013,uk,1
29653,06/02/2017,sv,1
29654,09/16/2015,nl,1
29655,10/28/2016,nl,1
29656,12/22/2016,iw,1
29657,10/14/2013,lt,1
29658,07/06/2014,da,1
29659,09/14/2017,nl,1
29660,10/29/2015,sl,1
29661,05/11/2016,el,1
29662,05/23/2017,iw,1
29663,09/09/2017,tr,1
29664,08/08/2013,und,1
29665,12/09/2017,pl,1
29666,05/27/2015,sk,1
29667,04/07/2013,lt,1
29668,09/26/2014,de,1
29669,01/26/2016,fi,1
29670,06/24/2017,in,1
29671,04/17/2015,cy,1
29672,09/01/2015,sk,1
29673,11/20/2014,et,1
29674,12/04/2015,ht,1
29675,03/11/2016,fi,1
29676,11/19/2015,it,1
29677,09/19/2015,ja,1
29678,12/29/2016,tl,1
29679,09/07/2013,uk,1
29680,08/26/2016,fi,1
29681,02/24/2017,sr,1
29682,10/19/2015,es,1
29683,06/29/2015,hr,1
29684,07/15/2012,ru,1
29685,06/28/2015,ro,1
29686,01/08/2018,uk,1
29687,07/07/2016,et,1
29688,08/22/2010,ru,1
29689,04/22/2017,sv,1
29690,10/20/2012,ru,1
29691,10/23/2016,da,1
29692,06/29/2015,et,1
29693,09/17/2017,no,1
29694,04/04/2017,ko,1
29695,09/12/2016,cy,1
29696,08/31/2013,tl,1
29697,07/31/2017,pl,1
29698,09/04/2014,sk,1
29699,03/31/2017,cy,1
29700,01/03/2014,und,1
29701,12/17/2015,pl,1
29702,10/14/2015,et,1
29703,11/17/2017,es,1
29704,08/20/2017,ht,1
29705,06/17/2016,lv,1
29706,02/19/2017,sr,1
29707,02/20/2011,ru,1
29708,12/26/2014,de,1
29709,11/09/2013,en,1
29710,07/27/2017,ro,1
29711,03/06/2016,da,1
29712,11/16/2014,de,1
29713,03/20/2016,pt,1
29714,06/09/2017,in,1
29715,11/24/2009,en,1
29716,02/03/2015,ar,1
29717,05/16/2017,sv,1
29718,03/19/2017,is,1
29719,09/12/2015,sv,1
29720,01/22/2015,,1
29721,02/10/2016,lt,1
29722,10/22/2016,fi,1
29723,03/31/2016,nl,1
29724,07/22/2016,sv,1
29725,07/21/2013,fr,1
29726,11/21/2014,lv,1
29727,10/31/2012,und,1
29728,12/28/2015,in,1
29729,11/20/2016,et,1
29730,01/28/2018,uk,1
29731,09/05/2015,pt,1
29732,01/17/2013,tr,1
29733,03/27/2013,bg,1
29734,02/26/2015,sv,1
29735,05/28/2016,tr,1
29736,11/26/2017,et,1
29737,02/01/2015,ht,1
29738,10/05/2012,en,1
29739,01/17/2015,pt,1
29740,07/16/2015,sk,1
29741,09/05/2013,en,1
29742,02/10/2015,cs,1
29743,08/22/2016,no,1
29744,12/28/2016,sl,1
29745,12/13/2014,tl,1
29746,01/23/2014,en,1
29747,01/27/2014,uk,1
29748,05/16/2016,tr,1
29749,07/08/2017,fi,1
29750,12/25/2014,ht,1
29751,10/04/2017,nl,1
29752,09/21/2017,cs,1
29753,07/03/2013,bg,1
29754,04/05/2017,sl,1
29755,04/24/2017,ro,1
29756,08/11/2016,tl,1
29757,02/26/2015,lt,1
29758,09/02/2011,und,1
29759,04/21/2013,und,1
29760,07/19/2015,no,1
29761,07/20/2016,lv,1
29762,05/27/2015,de,1
29763,11/15/2017,et,1
29764,10/12/2015,sk,1
29765,07/09/2016,lt,1
29766,09/06/2013,und,1
29767,09/14/2011,sr,1
29768,10/20/2016,sv,1
29769,11/13/2015,lv,1
29770,01/04/2016,cs,1
29771,12/28/2012,pl,1
29772,09/13/2016,sv,1
29773,02/07/2015,tl,1
29774,12/24/2016,cy,1
29775,05/03/2016,ht,1
29776,05/13/2011,ru,1
29777,01/19/2018,uk,1
29778,03/25/2016,pt,1
29779,05/27/2015,et,1
29780,02/23/2017,hi,1
29781,11/01/2017,bg,1
29782,05/01/2017,sv,1
29783,01/16/2016,sv,1
29784,05/25/2015,no,1
29785,03/16/2017,cy,1
29786,10/19/2015,tr,1
29787,06/01/2015,pt,1
29788,08/05/2014,pt,1
29789,05/22/2013,uk,1
29790,02/24/2017,sl,1
29791,07/02/2017,no,1
29792,12/17/2013,,1
29793,08/10/2016,,1
29794,08/31/2017,lv,1
29795,12/02/2014,cy,1
29796,02/11/2016,no,1
29797,07/28/2017,cs,1
29798,12/01/2016,sl,1
29799,04/01/2016,it,1
29800,03/10/2017,cy,1
29801,01/19/2015,sl,1
29802,10/17/2015,tl,1
29803,06/23/2014,lt,1
29804,09/16/2015,fr,1
29805,07/24/2015,ro,1
29806,01/05/2017,pl,1
29807,03/05/2015,in,1
29808,09/08/2015,lt,1
29809,01/12/2017,nl,1
29810,09/18/2016,si,1
29811,09/30/2012,bg,1
29812,01/15/2016,zh,1
29813,04/17/2015,sr,1
29814,09/16/2016,fa,1
29815,07/16/2012,ru,1
29816,03/06/2017,sr,1
29817,04/04/2017,pt,1
29818,06/15/2015,pt,1
29819,08/16/2017,sr,1
29820,09/20/2015,it,1
29821,02/09/2015,fi,1
29822,09/14/2016,tl,1
29823,08/04/2015,el,1
29824,04/06/2013,en,1
29825,11/24/2015,hr,1
29826,05/17/2015,no,1
29827,09/02/2014,sk,1
29828,11/11/2017,fr,1
29829,11/21/2015,sl,1
29830,05/23/2018,uk,1
29831,09/06/2017,lv,1
29832,02/09/2016,da,1
29833,10/01/2016,in,1
29834,05/05/2016,ht,1
29835,04/26/2018,uk,1
29836,11/23/2014,es,1
29837,05/20/2015,tl,1
29838,01/26/2017,cs,1
29839,11/03/2014,sk,1
29840,12/30/2016,hi,1
29841,05/20/2014,ro,1
29842,04/16/2014,es,1
29843,04/26/2017,cs,1
29844,06/26/2014,ar,1
29845,05/14/2014,ja,1
29846,10/05/2016,sr,1
29847,03/13/2014,et,1
29848,06/04/2014,pl,1
29849,07/16/2015,sv,1
29850,07/05/2014,hu,1
29851,08/23/2017,tl,1
29852,05/18/2017,sv,1
29853,01/28/2016,fi,1
29854,07/08/2015,in,1
29855,01/01/2015,es,1
29856,05/05/2018,fr,1
29857,07/09/2016,no,1
29858,12/18/2016,hu,1
29859,07/17/2017,sl,1
29860,04/23/2013,vi,1
29861,03/27/2017,hu,1
29862,01/27/2017,pt,1
29863,06/14/2014,et,1
29864,07/19/2014,cy,1
29865,03/03/2015,ro,1
29866,07/20/2017,pl,1
29867,10/30/2016,cy,1
29868,09/28/2016,et,1
29869,03/22/2015,sv,1
29870,10/30/2013,sr,1
29871,02/25/2013,bg,1
29872,10/17/2015,lt,1
29873,03/31/2016,ja,1
29874,04/15/2016,ro,1
29875,11/03/2016,cy,1
29876,03/10/2016,lv,1
29877,08/14/2017,hi,1
29878,09/23/2015,es,1
29879,12/13/2013,bg,1
29880,09/13/2017,pl,1
29881,12/21/2014,de,1
29882,07/09/2016,pt,1
29883,07/10/2017,lt,1
29884,09/06/2016,pt,1
29885,05/15/2013,und,1
29886,10/02/2010,ru,1
29887,08/25/2017,in,1
29888,10/05/2014,in,1
29889,11/11/2015,lv,1
29890,03/15/2017,vi,1
29891,10/12/2016,nl,1
29892,12/05/2017,ht,1
29893,09/12/2017,nl,1
29894,06/16/2017,sr,1
29895,04/20/2018,bg,1
29896,06/22/2017,ht,1
29897,10/22/2014,sk,1
29898,07/02/2017,hi,1
29899,02/07/2014,et,1
29900,06/17/2017,sr,1
29901,01/09/2017,ro,1
29902,03/20/2015,cy,1
29903,06/30/2016,es,1
29904,06/25/2014,fr,1
29905,02/12/2015,da,1
29906,01/13/2015,et,1
29907,12/13/2014,de,1
29908,03/07/2014,sr,1
29909,02/03/2013,und,1
29910,05/30/2018,uk,1
29911,11/11/2016,ja,1
29912,03/04/2017,sv,1
29913,04/25/2015,ht,1
29914,05/17/2017,cy,1
29915,02/17/2014,en,1
29916,07/08/2017,da,1
29917,07/20/2014,sv,1
29918,12/17/2014,ht,1
29919,10/09/2016,ps,1
29920,11/12/2017,pt,1
29921,02/17/2015,hu,1
29922,09/22/2016,ro,1
29923,04/20/2013,nl,1
29924,05/29/2015,sr,1
29925,07/02/2014,de,1
29926,09/20/2016,sv,1
29927,08/28/2014,de,1
29928,09/12/2014,lt,1
29929,03/12/2015,in,1
29930,03/10/2015,pt,1
29931,12/04/2016,ja,1
29932,09/18/2016,pl,1
29933,11/28/2015,fi,1
29934,02/02/2016,sr,1
29935,08/09/2017,tl,1
29936,01/08/2018,es,1
29937,11/11/2015,sl,1
29938,08/12/2016,nl,1
29939,03/27/2015,no,1
29940,03/27/2014,de,1
29941,05/04/2015,hr,1
29942,02/10/2017,sv,1
29943,09/05/2014,sk,1
29944,02/26/2016,sr,1
29945,10/24/2015,sv,1
29946,09/02/2010,ru,1
29947,05/12/2016,ko,1
29948,12/07/2016,cs,1
29949,08/21/2014,sv,1
29950,09/21/2015,pl,1
29951,06/27/2015,fi,1
29952,06/29/2016,is,1
29953,06/03/2016,tr,1
29954,05/25/2017,ro,1
29955,01/14/2017,eu,1
29956,08/16/2015,lv,1
29957,09/30/2016,tl,1
29958,01/22/2015,et,1
29959,01/22/2014,lt,1
29960,11/11/2014,hr,1
29961,05/28/2015,it,1
29962,11/14/2013,bg,1
29963,09/03/2015,et,1
29964,09/11/2016,it,1
29965,01/26/2016,lt,1
29966,04/12/2010,en,1
29967,03/18/2015,fi,1
29968,06/28/2015,sr,1
29969,10/05/2013,uk,1
29970,01/24/2016,fi,1
29971,10/04/2016,ro,1
29972,12/22/2016,eu,1
29973,12/01/2016,is,1
29974,07/12/2014,in,1
29975,07/16/2014,ro,1
29976,07/21/2014,et,1
29977,03/19/2016,in,1
29978,08/29/2016,et,1
29979,10/14/2016,sv,1
29980,02/05/2017,cs,1
29981,01/28/2016,cs,1
29982,11/13/2016,sr,1
29983,10/25/2017,de,1
29984,02/10/2017,lt,1
29985,02/11/2013,ru,1
29986,09/09/2015,ro,1
29987,07/17/2014,fr,1
29988,10/11/2015,sk,1
29989,12/25/2014,sv,1
29990,12/07/2017,eu,1
29991,10/30/2015,it,1
29992,01/27/2016,lt,1
29993,07/04/2015,lt,1
29994,04/19/2017,sv,1
29995,04/21/2016,eu,1
29996,12/10/2016,cy,1
29997,04/20/2015,it,1
29998,07/24/2015,sk,1
29999,01/03/2016,pt,1
30000,07/07/2017,fi,1
30001,09/16/2017,sr,1
30002,06/08/2017,tl,1
30003,12/23/2015,sr,1
30004,05/26/2016,lt,1
30005,11/11/2015,et,1
30006,05/14/2015,is,1
30007,05/30/2014,hr,1
30008,06/01/2013,bg,1
30009,11/14/2016,pt,1
30010,03/05/2015,bs,1
30011,09/19/2016,eu,1
30012,11/16/2015,ro,1
30013,10/09/2016,pt,1
30014,09/01/2017,es,1
30015,01/30/2016,pl,1
30016,06/30/2016,cs,1
30017,10/14/2014,it,1
30018,12/04/2014,ar,1
30019,04/08/2015,tr,1
30020,11/01/2015,et,1
30021,07/12/2013,und,1
30022,08/14/2014,ro,1
30023,08/13/2017,sv,1
30024,02/07/2015,no,1
30025,11/05/2017,tl,1
30026,04/20/2015,sv,1
30027,02/27/2012,ru,1
30028,06/08/2017,fi,1
30029,07/28/2017,cy,1
30030,04/06/2017,sl,1
30031,07/07/2016,eu,1
30032,01/17/2016,no,1
30033,12/25/2015,pt,1
30034,03/05/2017,hi,1
30035,09/05/2013,und,1
30036,12/08/2016,pt,1
30037,08/17/2014,tr,1
30038,10/03/2016,nl,1
30039,11/13/2017,ht,1
30040,04/19/2015,no,1
30041,01/25/2017,ro,1
30042,07/26/2015,es,1
30043,08/28/2016,fi,1
30044,03/24/2017,lv,1
30045,04/21/2016,pl,1
30046,05/04/2016,da,1
30047,09/27/2015,ro,1
30048,01/21/2016,sv,1
30049,07/05/2015,et,1
30050,12/30/2016,cs,1
30051,09/13/2013,uk,1
30052,04/28/2014,da,1
30053,03/29/2017,eu,1
30054,10/02/2013,en,1
30055,01/28/2017,ja,1
30056,11/05/2016,hi,1
30057,05/06/2017,pl,1
30058,02/19/2017,nl,1
30059,07/15/2017,tr,1
30060,05/12/2014,sv,1
30061,01/25/2014,und,1
30062,01/23/2015,nl,1
30063,10/02/2015,fr,1
30064,02/19/2016,nl,1
30065,04/28/2015,is,1
30066,09/23/2017,sv,1
30067,05/25/2016,in,1
30068,01/21/2012,und,1
30069,12/02/2014,bs,1
30070,07/18/2016,da,1
30071,08/23/2013,tl,1
30072,01/05/2015,sr,1
30073,07/16/2013,ht,1
30074,09/22/2014,it,1
30075,06/26/2014,es,1
30076,03/03/2017,lv,1
30077,01/15/2015,lv,1
30078,04/26/2017,fi,1
30079,03/29/2017,sl,1
30080,01/15/2016,sl,1
30081,01/23/2016,lt,1
30082,01/05/2017,fi,1
30083,05/27/2015,ht,1
30084,10/30/2016,fi,1
30085,07/30/2017,tr,1
30086,11/09/2014,et,1
30087,11/05/2016,ro,1
30088,02/04/2012,ru,1
30089,12/27/2015,pt,1
30090,02/02/2017,ja,1
30091,07/24/2014,pt,1
30092,06/19/2016,pl,1
30093,12/09/2016,tr,1
30094,03/20/2016,sr,1
30095,06/09/2017,tl,1
30096,06/14/2015,cy,1
30097,08/07/2016,eu,1
30098,08/02/2010,ru,1
30099,09/01/2017,lt,1
30100,11/28/2014,vi,1
30101,03/29/2015,ht,1
30102,03/13/2015,ja,1
30103,12/06/2016,pt,1
30104,04/01/2015,tr,1
30105,07/07/2017,sl,1
30106,06/01/2014,hr,1
30107,07/17/2017,cy,1
30108,07/01/2017,cy,1
30109,10/15/2015,pl,1
30110,07/27/2015,et,1
30111,01/03/2013,id,1
30112,08/16/2013,de,1
30113,10/06/2015,pt,1
30114,05/20/2018,uk,1
30115,08/24/2014,de,1
30116,04/14/2016,da,1
30117,02/12/2014,de,1
30118,04/09/2015,tl,1
30119,11/17/2015,sk,1
30120,11/07/2015,sl,1
30121,10/30/2016,sv,1
30122,01/20/2013,en,1
30123,08/04/2013,bg,1
30124,03/10/2016,pt,1
30125,08/23/2014,hr,1
30126,07/14/2015,fi,1
30127,08/14/2015,vi,1
30128,01/31/2017,ja,1
30129,04/20/2018,uk,1
30130,09/10/2011,uk,1
30131,03/19/2015,hr,1
30132,03/07/2015,nl,1
30133,09/27/2014,tl,1
30134,06/08/2014,lt,1
30135,09/11/2016,pt,1
30136,04/09/2016,ht,1
30137,01/14/2015,bn,1
30138,10/25/2014,nl,1
30139,08/04/2015,hi,1
30140,09/09/2016,no,1
30141,11/02/2014,hr,1
30142,11/13/2014,sk,1
30143,11/04/2016,fi,1
30144,09/20/2016,da,1
30145,06/09/2018,bg,1
30146,01/30/2015,lv,1
30147,05/22/2015,cy,1
30148,09/18/2015,pt,1
30149,05/23/2017,cy,1
30150,04/10/2015,in,1
30151,01/25/2015,da,1
30152,09/29/2013,uk,1
30153,07/27/2013,uk,1
30154,06/12/2015,sr,1
30155,03/25/2015,ht,1
30156,10/08/2016,cs,1
30157,03/15/2017,no,1
30158,10/07/2017,fr,1
30159,05/22/2018,uk,1
30160,01/26/2015,bs,1
30161,06/01/2009,,1
30162,04/06/2018,und,1
30163,02/27/2015,pl,1
30164,02/17/2017,fa,1
30165,02/23/2015,lv,1
30166,02/15/2016,lv,1
30167,08/04/2012,ru,1
30168,04/14/2015,pl,1
30169,01/27/2015,in,1
30170,07/27/2017,eu,1
30171,06/07/2011,ru,1
30172,04/06/2017,ko,1
30173,07/13/2015,pl,1
30174,06/27/2017,et,1
30175,07/17/2017,cs,1
30176,08/10/2017,da,1
30177,04/01/2017,is,1
30178,09/05/2014,no,1
30179,09/06/2015,da,1
30180,09/13/2016,iw,1
30181,06/10/2013,bg,1
30182,09/11/2015,tl,1
30183,08/06/2017,ar,1
30184,09/22/2015,ro,1
30185,10/15/2015,sv,1
30186,11/03/2016,da,1
30187,05/07/2017,pt,1
30188,04/01/2016,sl,1
30189,11/25/2015,tl,1
30190,07/24/2015,nl,1
30191,10/30/2015,pt,1
30192,06/25/2014,bs,1
30193,01/24/2016,ja,1
30194,11/11/2016,cy,1
30195,04/01/2014,et,1
30196,12/18/2015,ja,1
30197,07/03/2014,fi,1
30198,11/03/2015,sl,1
30199,09/25/2016,sv,1
30200,03/13/2017,cs,1
30201,06/06/2013,und,1
30202,04/25/2017,eu,1
30203,08/13/2014,pl,1
30204,06/08/2017,da,1
30205,12/15/2016,eu,1
30206,03/08/2017,ja,1
30207,09/14/2015,in,1
30208,02/20/2017,ur,1
30209,08/25/2014,sk,1
30210,02/21/2013,ru,1
30211,07/16/2017,ro,1
30212,08/14/2016,da,1
30213,07/05/2014,in,1
30214,09/17/2009,,1
30215,11/27/2015,lv,1
30216,10/02/2016,fi,1
30217,03/15/2016,cs,1
30218,02/15/2015,si,1
30219,05/15/2017,ht,1
30220,01/16/2014,und,1
30221,02/03/2015,pl,1
30222,07/21/2015,lt,1
30223,08/22/2016,ro,1
30224,08/21/2016,no,1
30225,07/15/2017,cy,1
30226,07/30/2014,vi,1
30227,10/17/2016,ja,1
30228,12/15/2014,sl,1
30229,07/06/2015,lv,1
30230,07/10/2015,fi,1
30231,08/28/2016,lv,1
30232,12/03/2014,vi,1
30233,01/07/2015,sk,1
30234,12/16/2014,sr,1
30235,08/11/2013,en,1
30236,03/28/2016,sr,1
30237,03/15/2015,it,1
30238,10/23/2015,sv,1
30239,01/31/2011,ru,1
30240,12/20/2016,nl,1
30241,04/10/2012,bg,1
30242,04/24/2017,da,1
30243,07/17/2013,pt,1
30244,08/18/2017,pt,1
30245,10/15/2016,nl,1
30246,11/21/2015,fi,1
30247,05/29/2016,ro,1
30248,06/08/2017,et,1
30249,12/08/2016,ro,1
30250,01/15/2015,nl,1
30251,01/07/2017,hu,1
30252,12/30/2016,cy,1
30253,11/17/2012,und,1
30254,04/21/2015,sl,1
30255,01/27/2017,pl,1
30256,07/25/2017,fi,1
30257,10/05/2012,ru,1
30258,08/24/2015,lv,1
30259,12/03/2016,el,1
30260,02/17/2010,en,1
30261,10/12/2011,bg,1
30262,11/13/2016,fi,1
30263,11/12/2015,fi,1
30264,10/11/2016,eu,1
30265,06/13/2016,lt,1
30266,04/09/2017,ro,1
30267,11/14/2017,et,1
30268,05/24/2014,hr,1
30269,02/24/2015,lt,1
